"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_attributes","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name","~end_node_property_id","~end_node_property_desc","~start_node_property_desc","~end_node_property_gloss","~start_node_property_gloss","~start_node_property_classes","~end_node_property_attributes","~end_node_property_kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:644","ClassSpec","att.styleDef","['scheme','schemeVersion']","att.styleDef","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes to specify the name of a formal definition language used to provide formatting or rendition information.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","['type','subtype']","att.typed","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes that can be used to classify or subclassify elements in any way.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:647","ClassSpec","att.written","['hand']","att.written","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:648","ClassSpec","att.ascribed.directed","['toWhom']","att.ascribed.directed","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for elements representing speech or action that can be directed at a group or individual.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:649","ClassSpec","att.datable","['period']","att.datable","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for normalization of elements that contain dates, times, or datable events.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:650","ClassSpec","att.dimensions","['unit','quantity','extent','precision','scope']","att.dimensions","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for describing the size of physical objects.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:651","ClassSpec","att.divLike","['org','sample']","att.divLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes common to all elements which behave in the same way as divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:653","ClassSpec","att.global","['xml:id','n','xml:base','xml:space']","att.global","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes common to all elements in the TEI encoding scheme.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:654","ClassSpec","att.handFeatures","['scribe','scribeRef','script','scriptRef','medium']","att.handFeatures","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes describing aspects of the hand in which a manuscript is written.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:655","ClassSpec","att.media","['width','height','scale']","att.media","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for specifying display and related properties of external media.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:656","ClassSpec","att.naming","['role','nymRef']","att.naming","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes common to elements which refer to named persons, places, organizations etc.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:657","ClassSpec","att.pointing.group","['domains','targFunc']","att.pointing.group","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides a set of attributes common to all elements which enclose groups of pointer elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:658","ClassSpec","att.segLike","['function']","att.segLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for elements used for arbitrary segmentation.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:659","ClassSpec","att.transcriptional","['cause','seq']","att.transcriptional","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:660","ClassSpec","att.damaged","['agent','degree','group']","att.damaged","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes describing the nature of any physical damage affecting a reading.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:661","ClassSpec","att.timed","['start','end']","att.timed","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes common to those elements which have a duration in time, expressed either absolutely or by reference to an alignment map.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:662","ClassSpec","model.nameLike.agent","[]","model.nameLike.agent","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which contain names of individuals or corporate bodies.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:663","ClassSpec","model.segLike","[]","model.segLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used for arbitrary segmentation.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:664","ClassSpec","model.hiLike","[]","model.hiLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements which are typographically distinct but to which no specific function can be attributed.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:665","ClassSpec","model.emphLike","[]","model.emphLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements which are typographically distinct and to which a specific function can be attributed.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:666","ClassSpec","model.highlighted","[]","model.highlighted","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements which are typographically distinct.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:667","ClassSpec","model.dateLike","[]","model.dateLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements containing temporal expressions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:668","ClassSpec","model.dimLike","[]","model.dimLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which describe a measurement forming part of the physical dimensions of some object.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:669","ClassSpec","model.measureLike","[]","model.measureLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which denote a number, a quantity, a measurement, or similar piece of text that conveys some numerical meaning.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:670","ClassSpec","model.egLike","[]","model.egLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:671","ClassSpec","model.graphicLike","[]","model.graphicLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements containing images, formulae, and similar objects.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:672","ClassSpec","model.offsetLike","[]","model.offsetLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can appear only as part of a place name.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:673","ClassSpec","model.pPart.msdesc","[]","model.pPart.msdesc","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements used in manuscript description.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:674","ClassSpec","model.pPart.editorial","[]","model.pPart.editorial","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements for simple editorial interventions that may be useful both in transcribing and in authoring.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:675","ClassSpec","model.pPart.transcriptional","[]","model.pPart.transcriptional","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements used for editorial transcription of pre-existing source materials.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:676","ClassSpec","model.pPart.edit","[]","model.pPart.edit","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements for simple editorial correction and transcription.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:677","ClassSpec","model.linePart","[]","model.linePart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:678","ClassSpec","model.ptrLike","[]","model.ptrLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used for purposes of location and reference.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:679","ClassSpec","model.lPart","[]","model.lPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements which may appear within verse only.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:680","ClassSpec","model.global.meta","[]","model.global.meta","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups globally available elements which describe the status of other elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:681","ClassSpec","model.milestoneLike","[]","model.milestoneLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups milestone-style elements used to represent reference systems.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:682","ClassSpec","model.gLike","[]","model.gLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to represent individual non-Unicode characters or glyphs.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:683","ClassSpec","model.oddDecl","[]","model.oddDecl","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which generate declarations in some markup language in ODD documents.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:684","ClassSpec","model.oddRef","[]","model.oddRef","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which reference declarations in some markup language in ODD documents.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:685","ClassSpec","model.phrase.xml","[]","model.phrase.xml","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements used to encode XML constructs such as element names, attribute names, and attribute values.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:686","ClassSpec","model.specDescLike","[]","model.specDescLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements for referring to specification elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:687","ClassSpec","model.biblLike","[]","model.biblLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements containing a bibliographic description.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:688","ClassSpec","model.headLike","[]","model.headLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to provide a title or heading at the start of a text division.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:689","ClassSpec","model.labelLike","[]","model.labelLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to gloss or explain other parts of a document.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:690","ClassSpec","model.listLike","[]","model.listLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups list-like elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:691","ClassSpec","model.noteLike","[]","model.noteLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups globally-available note-like elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:692","ClassSpec","model.lLike","[]","model.lLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements representing metrical components such as verse lines.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:693","ClassSpec","model.pLike","[]","model.pLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups paragraph-like elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:694","ClassSpec","model.stageLike","[]","model.stageLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:695","ClassSpec","model.featureVal.complex","[]","model.featureVal.complex","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which express complex feature values in feature structures.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:696","ClassSpec","model.featureVal.single","[]","model.featureVal.single","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"group elements used to represent atomic feature values in feature structures.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:697","ClassSpec","model.entryPart","[]","model.entryPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups non-morphological elements appearing within a dictionary entry.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:698","ClassSpec","model.entryPart.top","[]","model.entryPart.top","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups high level elements within a structured dictionary entry.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:699","ClassSpec","model.eventLike","[]","model.eventLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which describe events.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:700","ClassSpec","model.global.edit","[]","model.global.edit","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups globally available elements which perform a specifically editorial function.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:702","ClassSpec","model.divPart","[]","model.divPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups paragraph-level elements appearing directly within divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:703","ClassSpec","model.persStateLike","[]","model.persStateLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements describing changeable characteristics of a person which have a definite duration, for example occupation, residence, or name.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:704","ClassSpec","model.personLike","[]","model.personLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which provide information about people and their relationships.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:705","ClassSpec","model.personPart","[]","model.personPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which form part of the description of a person.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:706","ClassSpec","model.placeNamePart","[]","model.placeNamePart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which form part of a place name.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:707","ClassSpec","model.placeStateLike","[]","model.placeStateLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which describe changing states of a place.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:708","ClassSpec","model.orgPart","[]","model.orgPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which form part of the description of an organization.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:709","ClassSpec","model.publicationStmtPart.agency","[]","model.publicationStmtPart.agency","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:710","ClassSpec","model.publicationStmtPart.detail","[]","model.publicationStmtPart.detail","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:711","ClassSpec","model.availabilityPart","[]","model.availabilityPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements such as licences and paragraphs of text which may appear as part of an availability statement.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:712","ClassSpec","model.certLike","[]","model.certLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which are used to indicate uncertainty or precision of other elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:713","ClassSpec","model.descLike","[]","model.descLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which contain a description of their function.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:714","ClassSpec","model.identEquiv","[]","model.identEquiv","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which provide an equivalent value to the identity of their parent element, either as a formal construct or in natural language.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:715","ClassSpec","model.identSynonyms","[]","model.identSynonyms","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which provide an explanation, equivalency, or alternative name for a markup construct.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:716","ClassSpec","model.quoteLike","[]","model.quoteLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to directly contain quotations.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:717","ClassSpec","model.attributable","[]","model.attributable","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements that contain a word or phrase that can be attributed to a source.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:719","ClassSpec","model.respLike","[]","model.respLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which are used to indicate intellectual or other significant responsibility, for example within a bibliographic element.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:720","ClassSpec","model.divWrapper","[]","model.divWrapper","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can appear at either top or bottom of a textual division.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:721","ClassSpec","model.divTopPart","[]","model.divTopPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can occur only at the beginning of a text division.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:722","ClassSpec","model.divTop","[]","model.divTop","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"['groups elements appearing at the beginning of a text division','.']",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:723","ClassSpec","model.frontPart.drama","[]","model.frontPart.drama","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which appear at the level of divisions within front or back matter of performance texts only.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:724","ClassSpec","model.pLike.front","[]","model.pLike.front","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups paragraph-like elements which can occur as direct constituents of front matter.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:725","ClassSpec","model.divBottomPart","[]","model.divBottomPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can occur only at the end of a text division.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:726","ClassSpec","model.divBottom","[]","model.divBottom","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"['groups elements appearing at the end of a text division','.']",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:727","ClassSpec","model.titlepagePart","[]","model.titlepagePart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:728","ClassSpec","model.msQuoteLike","[]","model.msQuoteLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which represent passages such as titles quoted from a manuscript as a part of its description.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:729","ClassSpec","model.msItemPart","[]","model.msItemPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can appear within a manuscript item description.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:730","ClassSpec","model.choicePart","[]","model.choicePart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:732","ClassSpec","model.imprintPart","[]","model.imprintPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups the bibliographic elements which occur inside imprints.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:733","ClassSpec","model.catDescPart","[]","model.catDescPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups component elements of the TEI header Category Description.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:734","ClassSpec","model.settingPart","[]","model.settingPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to describe the setting of a linguistic interaction.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:735","ClassSpec","model.textDescPart","[]","model.textDescPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to categorize a text for example in terms of its situational parameters.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:736","ClassSpec","model.castItemPart","[]","model.castItemPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups component elements of an entry in a cast list, such as dramatic role or actor's name.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:739","ClassSpec","model.addressLike","[]","model.addressLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to represent a postal or email address.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:740","ClassSpec","model.nameLike","[]","model.nameLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which name or refer to a person, place, or organization.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:742","ClassSpec","model.global","[]","model.global","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which may appear at any point within a TEI text.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:743","ClassSpec","model.featureVal","[]","model.featureVal","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which represent feature values in feature structures.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:744","ClassSpec","model.biblPart","[]","model.biblPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which represent components of a bibliographic description.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:745","ClassSpec","model.frontPart","[]","model.frontPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which appear at the level of divisions within front or back matter.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:746","ClassSpec","model.addrPart","[]","model.addrPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"['groups elements such as names or postal codes which may appear as part of a postal','address.']",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:747","ClassSpec","model.pPart.data","[]","model.pPart.data","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements containing names, dates, numbers, measures, and similar data.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:748","ClassSpec","model.inter","[]","model.inter","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can appear either within or between paragraph-like elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:749","ClassSpec","model.cmc","[]","model.cmc","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:750","ClassSpec","model.common","[]","model.common","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups common chunk- and inter-level elements.",,,,,"tei"
