"~id","~labels","gloss","name","id","desc","attributes","classes","kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:508","elementSpec","['value range']","vRange","vRange","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:509","elementSpec","['value default']","vDefault","vDefault","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:510","elementSpec","[]","if","if","['defines a conditional default value for a feature; the condition is specified as a feature structure','and is met if it subsumes the feature structure in the text for which a default value is sought.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:511","elementSpec","[]","then","then","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:512","elementSpec","['feature-structure constraints']","fsConstraints","fsConstraints","['specifies constraints on the content of valid feature structures.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:513","elementSpec","['conditional feature-structure constraint']","cond","cond","['defines a conditional feature-structure constraint; the consequent and the antecedent are specified as feature structures or feature-structure collections; the constraint is satisfied if both the antecedent and the consequent subsume a given feature structure','or if the antecedent does not.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:514","elementSpec","['bi-conditional feature-structure constraint']","bicond","bicond","['defines a biconditional feature-structure constraint; both consequent and antecedent are specified as feature structures or groups of feature structures; the constraint is satisfied if both subsume a given feature structure','or if both do not.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:515","elementSpec","['if and only if']","iff","iff","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:522","elementSpec","['value label']","vLabel","vLabel","['represents the value part of a feature-value specification which appears at more than one point in a feature structure.']",,"['att.global','model.featureVal.single']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:523","elementSpec","['collection of values']","vColl","vColl","['represents the value part of a feature-value specification which contains multiple values organized as a set','bag','or list.']",,"['att.global','model.featureVal.complex']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:530","elementSpec","['default feature value']","default","default","['represents the value part of a feature-value specification which contains a defaulted value.']",,"['att.global','model.featureVal.single']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:531","elementSpec","['value alternation']","vAlt","vAlt","['represents the value part of a feature-value specification which contains a set of values','only one of which can be valid.']",,"['att.global','model.featureVal.single']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:532","elementSpec","['value negation']","vNot","vNot","['represents a feature value which is the negation of its content.']",,"['att.global','model.featureVal.complex']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:533","elementSpec","['merged collection of values']","vMerge","vMerge","[]",,"['att.global','model.featureVal.complex']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:538","elementSpec","['arc']","arc","arc","['encodes an arc','the connection from one node to another in a graph.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:539","elementSpec","['tree']","tree","tree","['encodes a tree','which is made up of a root','internal nodes','leaves','and arcs from root to leaves.']",,"['att.global','model.divPart','model.standOffPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:540","elementSpec","['root node']","root","root","['represents the root node of a tree.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:541","elementSpec","['intermediate (or internal) node']","iNode","iNode","['represents an intermediate (or internal) node of a tree.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:542","elementSpec","['leaf']","leaf","leaf","['encodes the leaves (terminal nodes) of a tree.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:544","elementSpec","['underspecified embedding tree','so called because of its characteristic shape when drawn']","triangle","triangle","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:551","elementSpec","['attribute']","att","att","['contains the name of an attribute appearing within running text.']",,"['att.global','model.phrase.xml']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:552","elementSpec","[]","code","code","['contains literal code']",,"['model.emphLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:553","elementSpec","['example']","eg","eg","['contains any kind of illustrative example.']",,"['att.global','model.egLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:554","elementSpec","['example of XML']","egXML","egXML","[]",,"['att.global','model.egLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:555","elementSpec","['element name']","gi","gi","['contains the name (generic identifier) of an element.']",,"['att.global','model.phrase.xml']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:558","elementSpec","['value']","val","val","['contains a single attribute value.']",,"['att.global','model.phrase.xml']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:559","elementSpec","['specification list']","specList","specList","['marks where a list of descriptions is to be inserted into the prose documentation.']",,"['att.global','model.specDescLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:560","elementSpec","['specification description']","specDesc","specDesc","['indicates that a description of the specified element','class','or macro should be included at this point within a document.']",,"['att.global','model.specDescLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:561","elementSpec","[]","classRef","classRef","['points to the specification for an attribute or model class which is to be included in a schema.']",,"['att.global','att.repeatable','model.contentPart','model.oddRef']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:562","elementSpec","[]","elementRef","elementRef","['points to the specification for some element which is to be included in a schema.']",,"['att.global','att.repeatable','model.contentPart','model.oddRef']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:563","elementSpec","[]","macroRef","macroRef","['points to the specification for some pattern which is to be included in a schema.']",,"['att.global','model.contentPart','model.oddRef']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:564","elementSpec","['module reference']","moduleRef","moduleRef","['references a module which is to be incorporated into a schema.']",,"['att.global','model.oddRef']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:567","elementSpec","['specification group']","specGrp","specGrp","['contains any convenient grouping of specifications for use within the current module.']",,"['att.global','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:569","elementSpec","['element specification']","elementSpec","elementSpec","['documents the structure','content','and purpose of a single element type.']",,"['att.global','att.identified','att.namespaceable','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:571","elementSpec","['datatype specification']","dataSpec","dataSpec","['documents a datatype.']",,"['att.global','att.identified','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:572","elementSpec","['macro specification']","macroSpec","macroSpec","['documents the function and implementation of a pattern.']",,"['att.global','att.identified','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:573","elementSpec","['remarks']","remarks","remarks","['contains any commentary or discussion about the usage of an element','attribute','class','or entity not otherwise documented within the containing element.']",,"['att.global','att.combinable','att.translatable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:576","elementSpec","['classes']","classes","classes","['specifies all the classes of which the documented element or class is a member or subclass.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:577","elementSpec","[]","memberOf","memberOf","['specifies class membership of the documented element or class.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:582","elementSpec","[]","modelSequence","modelSequence","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:583","elementSpec","['model group']","modelGrp","modelGrp","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:584","elementSpec","[]","outputRendition","outputRendition","['describes the rendering or appearance intended for all occurrences of an element in a specified context for a specified type of output.']",,"['att.global','model.oddDecl']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:585","elementSpec","[]","paramList","paramList","['list of parameter specifications.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:586","elementSpec","[]","paramSpec","paramSpec","['supplies specification for one parameter of a model behaviour.']",,"['att.global','att.identified']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:588","elementSpec","['content model']","content","content","['contains a declaration of the intended content model for the element (or other construct) being specified.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:589","elementSpec","[]","sequence","sequence","['indicates that the constructs referenced by its children form a sequence.']",,"['att.global','att.repeatable','model.contentPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:590","elementSpec","[]","alternate","alternate","['indicates that the constructs referenced by its children form an alternation.']",,"['att.global','att.repeatable','model.contentPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:592","elementSpec","['constraint rules']","constraint","constraint","['the formal rules of a constraint']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:594","elementSpec","['attribute list']","attList","attList","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:595","elementSpec","['attribute definition']","attDef","attDef","['contains the definition of a single attribute.']",,"['att.global','att.identified','att.namespaceable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:596","elementSpec","['attribute pointer']","attRef","attRef","['points to the definition of an attribute or group of attributes.']",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:597","elementSpec","['datatype']","datatype","datatype","['specifies the declared value for an attribute','by referring to any datatype defined by the chosen schema language.']",,"['att.global','att.repeatable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:598","elementSpec","[]","dataRef","dataRef","['identifies the datatype of an attribute value','either by referencing an item in an externally defined datatype library','or by pointing to a TEI-defined data specification']",,"['att.global','model.contentPart','model.oddRef']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:599","elementSpec","[]","dataFacet","dataFacet","[]",,"['att.global']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:600","elementSpec","['default value']","defaultVal","defaultVal","['specifies the default declared value for an attribute.']",,"['att.global','att.combinable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:601","elementSpec","['value description']","valDesc","valDesc","[]",,"['att.global','att.combinable','att.translatable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:602","elementSpec","[]","valItem","valItem","['documents a single value in a predefined list of values.']",,"['att.global','att.combinable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:603","elementSpec","['value list']","valList","valList","[]",,"['att.global','att.combinable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:604","elementSpec","[]","textNode","textNode","['indicates the presence of a text node in a content model.']",,"['att.global','model.contentPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:605","elementSpec","[]","anyElement","anyElement","['indicates the presence of any elements in a content model.']",,"['att.global','att.repeatable','model.contentPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:606","elementSpec","[]","empty","empty","['indicates the presence of an empty node within a content model.']",,"['att.global','model.contentPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:662","ClassSpec",,"model.nameLike.agent","model.nameLike.agent","groups elements which contain names of individuals or corporate bodies.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:663","ClassSpec",,"model.segLike","model.segLike","groups elements used for arbitrary segmentation.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:664","ClassSpec",,"model.hiLike","model.hiLike","groups phrase-level elements which are typographically distinct but to which no specific function can be attributed.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:665","ClassSpec",,"model.emphLike","model.emphLike","groups phrase-level elements which are typographically distinct and to which a specific function can be attributed.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:667","ClassSpec",,"model.dateLike","model.dateLike","groups elements containing temporal expressions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:668","ClassSpec",,"model.dimLike","model.dimLike","groups elements which describe a measurement forming part of the physical dimensions of some object.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:669","ClassSpec",,"model.measureLike","model.measureLike","groups elements which denote a number, a quantity, a measurement, or similar piece of text that conveys some numerical meaning.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:670","ClassSpec",,"model.egLike","model.egLike",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:671","ClassSpec",,"model.graphicLike","model.graphicLike","groups elements containing images, formulae, and similar objects.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:672","ClassSpec",,"model.offsetLike","model.offsetLike","groups elements which can appear only as part of a place name.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:673","ClassSpec",,"model.pPart.msdesc","model.pPart.msdesc","groups phrase-level elements used in manuscript description.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:674","ClassSpec",,"model.pPart.editorial","model.pPart.editorial","groups phrase-level elements for simple editorial interventions that may be useful both in transcribing and in authoring.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:675","ClassSpec",,"model.pPart.transcriptional","model.pPart.transcriptional","groups phrase-level elements used for editorial transcription of pre-existing source materials.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:677","ClassSpec",,"model.linePart","model.linePart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:678","ClassSpec",,"model.ptrLike","model.ptrLike","groups elements used for purposes of location and reference.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:679","ClassSpec",,"model.lPart","model.lPart","groups phrase-level elements which may appear within verse only.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:680","ClassSpec",,"model.global.meta","model.global.meta","groups globally available elements which describe the status of other elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:681","ClassSpec",,"model.milestoneLike","model.milestoneLike","groups milestone-style elements used to represent reference systems.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:682","ClassSpec",,"model.gLike","model.gLike","groups elements used to represent individual non-Unicode characters or glyphs.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:683","ClassSpec",,"model.oddDecl","model.oddDecl","groups elements which generate declarations in some markup language in ODD documents.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:684","ClassSpec",,"model.oddRef","model.oddRef","groups elements which reference declarations in some markup language in ODD documents.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:685","ClassSpec",,"model.phrase.xml","model.phrase.xml","groups phrase-level elements used to encode XML constructs such as element names, attribute names, and attribute values.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:686","ClassSpec",,"model.specDescLike","model.specDescLike","groups elements for referring to specification elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:687","ClassSpec",,"model.biblLike","model.biblLike","groups elements containing a bibliographic description.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:688","ClassSpec",,"model.headLike","model.headLike","groups elements used to provide a title or heading at the start of a text division.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:689","ClassSpec",,"model.labelLike","model.labelLike","groups elements used to gloss or explain other parts of a document.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:690","ClassSpec",,"model.listLike","model.listLike","groups list-like elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:691","ClassSpec",,"model.noteLike","model.noteLike","groups globally-available note-like elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:692","ClassSpec",,"model.lLike","model.lLike","groups elements representing metrical components such as verse lines.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:693","ClassSpec",,"model.pLike","model.pLike","groups paragraph-like elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:694","ClassSpec",,"model.stageLike","model.stageLike",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:695","ClassSpec",,"model.featureVal.complex","model.featureVal.complex","groups elements which express complex feature values in feature structures.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:696","ClassSpec",,"model.featureVal.single","model.featureVal.single","group elements used to represent atomic feature values in feature structures.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:697","ClassSpec",,"model.entryPart","model.entryPart","groups non-morphological elements appearing within a dictionary entry.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:698","ClassSpec",,"model.entryPart.top","model.entryPart.top","groups high level elements within a structured dictionary entry.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:699","ClassSpec",,"model.eventLike","model.eventLike","groups elements which describe events.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:700","ClassSpec",,"model.global.edit","model.global.edit","groups globally available elements which perform a specifically editorial function.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:701","ClassSpec",,"model.global.spoken","model.global.spoken","groups elements which may appear globally within spoken texts.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:702","ClassSpec",,"model.divPart","model.divPart","groups paragraph-level elements appearing directly within divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:703","ClassSpec",,"model.persStateLike","model.persStateLike","groups elements describing changeable characteristics of a person which have a definite duration, for example occupation, residence, or name.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:704","ClassSpec",,"model.personLike","model.personLike","groups elements which provide information about people and their relationships.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:705","ClassSpec",,"model.personPart","model.personPart","groups elements which form part of the description of a person.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:706","ClassSpec",,"model.placeNamePart","model.placeNamePart","groups elements which form part of a place name.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:707","ClassSpec",,"model.placeStateLike","model.placeStateLike","groups elements which describe changing states of a place.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:708","ClassSpec",,"model.orgPart","model.orgPart","groups elements which form part of the description of an organization.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:709","ClassSpec",,"model.publicationStmtPart.agency","model.publicationStmtPart.agency",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:710","ClassSpec",,"model.publicationStmtPart.detail","model.publicationStmtPart.detail",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:711","ClassSpec",,"model.availabilityPart","model.availabilityPart","groups elements such as licences and paragraphs of text which may appear as part of an availability statement.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:712","ClassSpec",,"model.certLike","model.certLike","groups elements which are used to indicate uncertainty or precision of other elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:713","ClassSpec",,"model.descLike","model.descLike","groups elements which contain a description of their function.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:714","ClassSpec",,"model.identEquiv","model.identEquiv","groups elements which provide an equivalent value to the identity of their parent element, either as a formal construct or in natural language.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:716","ClassSpec",,"model.quoteLike","model.quoteLike","groups elements used to directly contain quotations.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:717","ClassSpec",,"model.attributable","model.attributable","groups elements that contain a word or phrase that can be attributed to a source.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:719","ClassSpec",,"model.respLike","model.respLike","groups elements which are used to indicate intellectual or other significant responsibility, for example within a bibliographic element.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:720","ClassSpec",,"model.divWrapper","model.divWrapper","groups elements which can appear at either top or bottom of a textual division.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:721","ClassSpec",,"model.divTopPart","model.divTopPart","groups elements which can occur only at the beginning of a text division.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:723","ClassSpec",,"model.frontPart.drama","model.frontPart.drama","groups elements which appear at the level of divisions within front or back matter of performance texts only.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:724","ClassSpec",,"model.pLike.front","model.pLike.front","groups paragraph-like elements which can occur as direct constituents of front matter.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:725","ClassSpec",,"model.divBottomPart","model.divBottomPart","groups elements which can occur only at the end of a text division.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:727","ClassSpec",,"model.titlepagePart","model.titlepagePart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:728","ClassSpec",,"model.msQuoteLike","model.msQuoteLike","groups elements which represent passages such as titles quoted from a manuscript as a part of its description.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:729","ClassSpec",,"model.msItemPart","model.msItemPart","groups elements which can appear within a manuscript item description.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:730","ClassSpec",,"model.choicePart","model.choicePart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:731","ClassSpec",,"model.recordingPart","model.recordingPart","groups elements used to describe details of an audio or video recording.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:732","ClassSpec",,"model.imprintPart","model.imprintPart","groups the bibliographic elements which occur inside imprints.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:733","ClassSpec",,"model.catDescPart","model.catDescPart","groups component elements of the TEI header Category Description.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:734","ClassSpec",,"model.settingPart","model.settingPart","groups elements used to describe the setting of a linguistic interaction.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:735","ClassSpec",,"model.textDescPart","model.textDescPart","groups elements used to categorize a text for example in terms of its situational parameters.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:736","ClassSpec",,"model.castItemPart","model.castItemPart","groups component elements of an entry in a cast list, such as dramatic role or actor's name.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:737","ClassSpec",,"model.physDescPart","model.physDescPart","groups specialized elements forming part of the physical description of a manuscript or similar written source.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:739","ClassSpec",,"model.addressLike","model.addressLike","groups elements used to represent a postal or email address.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:740","ClassSpec",,"model.nameLike","model.nameLike","groups elements which name or refer to a person, place, or organization.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:741","ClassSpec",,"model.persNamePart","model.persNamePart","groups elements which form part of a personal name.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:742","ClassSpec",,"model.global","model.global","groups elements which may appear at any point within a TEI text.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:744","ClassSpec",,"model.biblPart","model.biblPart","groups elements which represent components of a bibliographic description.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:745","ClassSpec",,"model.frontPart","model.frontPart","groups elements which appear at the level of divisions within front or back matter.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:746","ClassSpec",,"model.addrPart","model.addrPart","['groups elements such as names or postal codes which may appear as part of a postal','address.']","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:748","ClassSpec",,"model.inter","model.inter","groups elements which can appear either within or between paragraph-like elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:749","ClassSpec",,"model.cmc","model.cmc",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:750","ClassSpec",,"model.common","model.common","groups common chunk- and inter-level elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:751","ClassSpec",,"model.phrase","model.phrase","groups elements which can occur at the level of individual words or phrases.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:752","ClassSpec",,"model.paraPart","model.paraPart","groups elements that may appear in paragraphs and similar elements.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:755","ClassSpec",,"model.divGenLike","model.divGenLike","groups elements used to represent a structural division which is generated rather than explicitly present in the source.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:756","ClassSpec",,"model.div1Like","model.div1Like","groups top-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:757","ClassSpec",,"model.div2Like","model.div2Like","groups second-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:758","ClassSpec",,"model.div3Like","model.div3Like","groups third-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:759","ClassSpec",,"model.div4Like","model.div4Like","groups fourth-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:762","ClassSpec",,"model.div7Like","model.div7Like","groups seventh-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:763","ClassSpec",,"model.annotationLike","model.annotationLike","groups elements used to represent annotations.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:764","ClassSpec",,"model.annotationPart.body","model.annotationPart.body",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:765","ClassSpec",,"model.applicationLike","model.applicationLike","groups elements used to record application-specific information about a document in its header.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:766","ClassSpec",,"model.teiHeaderPart","model.teiHeaderPart","groups high level elements which may appear more than once in a TEI header.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:767","ClassSpec",,"model.sourceDescPart","model.sourceDescPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:768","ClassSpec",,"model.encodingDescPart","model.encodingDescPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:769","ClassSpec",,"model.editorialDeclPart","model.editorialDeclPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:770","ClassSpec",,"model.profileDescPart","model.profileDescPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:771","ClassSpec",,"model.standOffPart","model.standOffPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:776","ClassSpec",,"model.correspActionPart","model.correspActionPart","groups elements which define the parts (usually names, dates and places) of one action related to the correspondence.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:777","ClassSpec",,"model.correspContextPart","model.correspContextPart","groups elements which may appear as part of the correspContext element.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:778","ClassSpec",,"model.correspDescPart","model.correspDescPart","groups together metadata elements for describing correspondence.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:782","ClassSpec",,"model.divPart.spoken","model.divPart.spoken","groups elements structurally analogous to paragraphs within spoken texts.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:783","ClassSpec",,"model.entryLike","model.entryLike","groups elements structurally analogous to paragraphs within dictionaries.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:787","ClassSpec",,"model.morphLike","model.morphLike","groups elements which provide morphological information within a dictionary entry.","[]",,
